,Unnamed: 0,Title,Price,Location,Rooms,Area,Floor
838,838,1-комнатная квартира · 54 м² · 14/16 этаж,37000000,"Ауэзовский р-н, Мамыр-1 29/4",1,54.0,14
839,839,2-комнатная квартира · 80 м² · 8/14 этаж,63000000,"Бостандыкский р-н, Хусаинова — Ескараева",2,80.0,8
840,840,2-комнатная квартира · 62 м² · 2/10 этаж,63000000,"Бостандыкский р-н, Аль-Фараби 111а — Жарокова",2,62.0,2
841,841,1-комнатная квартира · 36 м² · 6/9 этаж,30000000,"Алатауский р-н, мкр Акбулак, Байтерекова — Момышулы",1,36.0,6
842,842,1-комнатная квартира · 30.5 м² · 1/5 этаж,14600000,"Жетысуский р-н, мкр Кокжиек",1,30.5,1
843,843,3-комнатная квартира · 86.9 м² · 1/3 этаж,25000000,"Наурызбайский р-н, мкр Каргалы",3,86.9,1
844,844,1-комнатная квартира · 41.39 м²,36133470,"Жетысуский р-н, Райымбека 219Б",1,41.39,0
845,845,1-комнатная квартира · 40.6 м²,18000000,вдоль Капчагайской трассы,1,40.6,0
846,846,4-комнатная квартира · 105 м² · 3/5 этаж,125000000,"Медеуский р-н, Омаровой 37 — Ленина",4,105.0,3
847,847,1-комнатная квартира · 43 м² · 9/10 этаж,23000000,"Наурызбайский р-н, Жунисова 14/15",1,43.0,9
848,848,2-комнатная квартира · 50 м² · 8/10 этаж,35000000,"Ауэзовский р-н, Толе би 285/8 к6 — Утеген батыра",2,50.0,8
849,849,1-комнатная квартира · 40 м² · 7/10 этаж,19000000,"Наурызбайский р-н, Мкрн Шугыла 340/5",1,40.0,7
850,850,3-комнатная квартира · 98 м² · 5/5 этаж,105000000,"Бостандыкский р-н, мкр Ерменсай, Ушкемпирова",3,98.0,5
851,851,2-комнатная квартира · 45 м² · 1/4 этаж,28500000,"Ауэзовский р-н, мкр №5 36",2,45.0,1
852,852,2-комнатная квартира · 50 м² · 5/5 этаж,28400000,"Наурызбайский р-н, мкр Калкаман-2 — Базарбай Жуманиз 2",2,50.0,5
853,853,1-комнатная квартира · 30.3 м² · 2/10 этаж,19500000,"Наурызбайский р-н, Ул.Алтынорда 6/9 — Ул.Алтынорда6/9",1,30.3,2
854,854,3-комнатная квартира · 65 м² · 3/5 этаж,45000000,"Бостандыкский р-н, мкр Орбита-2 19",3,65.0,3
855,855,2-комнатная квартира · 93.12 м²,80641920,"Бостандыкский р-н, Лебедева 1/1",2,93.12,0
856,856,3-комнатная квартира · 84.8 м²,71232000,"Бостандыкский р-н, Розыбакиева 158",3,84.8,0
857,857,2-комнатная квартира · 58.4 м² · 8/12 этаж,33500000,"Алатауский р-н, мкр Акбулак, Дарабоз",2,58.4,8
858,858,1-комнатная квартира · 39.2 м² · 6/6 этаж,22000000,"Жетысуский р-н, мкр Кокжиек, Көкжиек ш/а. 48 — Мектеп",1,39.2,6
859,859,3-комнатная квартира · 89.49 м² · 4/9 этаж,43587808,"Наурызбайский р-н, мкр Шугыла, Мкрн Шугыла 340/10 — Пр.Алатау",3,89.49,4
860,860,3-комнатная квартира · 83 м² · 14/16 этаж,46000000,"Алатауский р-н, мкр Аккент 52",3,83.0,14
861,861,2-комнатная квартира · 47 м² · 3/4 этаж,26000000,"Турксибский р-н, мкр 13-й военный городок, Суюнбая 292а — Суюнбая 292а",2,47.0,3
862,862,1-комнатная квартира · 54 м² · 6/9 этаж,30200000,"Наурызбайский р-н, мкр Калкаман-1 26",1,54.0,6
863,863,3-комнатная квартира · 82 м² · 13/15 этаж,76000000,"Бостандыкский р-н, Жандосова 94А",3,82.0,13
864,864,3-комнатная квартира · 79.6 м² · 2/5 этаж,37500000,"Наурызбайский р-н, Алтын Орда 6/36",3,79.6,2
865,865,1-комнатная квартира · 32 м² · 5/5 этаж,21000000,"Наурызбайский р-н, мкр Каргалы, Рауана 9",1,32.0,5
866,866,3-комнатная квартира · 109.59 м²,73973250,"Турксибский р-н, Кульджинский тр-т 80/1",3,109.59,0
867,867,3-комнатная квартира · 81.58 м²,57269160,"Турксибский р-н, Кульджинский тр-т 80/1",3,81.58,0
868,868,2-комнатная квартира · 44.58 м²,34237440,"Алатауский р-н, Бауыржана Момышулы 11/14а",2,44.58,0
869,869,2-комнатная квартира · 177.6 м²,195360000,"Медеуский р-н, Оспанова 83/36",2,177.6,0
870,870,2-комнатная квартира · 56 м² · 12/16 этаж,39500000,"Бостандыкский р-н, Жандосова 94А",2,56.0,12
871,871,2-комнатная квартира · 39 м² · 10/12 этаж,43000000,"Бостандыкский р-н, Сатпаева — Туркебаева",2,39.0,10
872,872,1-комнатная квартира · 33 м² · 3/5 этаж,17900000,"Алатауский р-н, Северный — Северное кольцо",1,33.0,3
873,873,2-комнатная квартира · 66 м² · 9/9 этаж,35500000,"Алатауский р-н, мкр Нуркент, Мкр Нуркент (Алгабас-1) 73 — Рыскулова Момышұлы",2,66.0,9
874,874,3-комнатная квартира · 71.1 м² · 3/5 этаж,60000000,"Ауэзовский р-н, мкр Мамыр-2",3,71.1,3
875,875,1-комнатная квартира · 47 м² · 1/4 этаж,25000000,"Алатауский р-н, мкр Зердели, Мкр Зердели (Алгабас-6) 79",1,47.0,1
876,876,1-комнатная квартира · 39 м² · 11/11 этаж,28000000,"Ауэзовский р-н, мкр Мамыр-1, Шаляпина 21/2",1,39.0,11
877,877,2-комнатная квартира · 58 м² · 5/5 этаж,23000000,"Алатауский р-н, Момышулы 1",2,58.0,5
878,878,1-комнатная квартира · 37 м² · 12/12 этаж,21500000,"Алатауский р-н, мкр Дарабоз 65",1,37.0,12
879,879,1-комнатная квартира · 48.5 м² · 1/7 этаж,22500000,"Алатауский р-н, Шарипова 206/3",1,48.5,1
880,880,2-комнатная квартира · 52 м² · 4/5 этаж,31000000,"Наурызбайский р-н, мкр Калкаман-1, Ашимова — Райымбека",2,52.0,4
881,881,3-комнатная квартира · 85 м² · 15/19 этаж,55000000,"Алмалинский р-н, Брусиловского 159 — Брусиловского-Кулымбетова",3,85.0,15
882,882,2-комнатная квартира · 65 м² · 11/13 этаж,55000000,"Алмалинский р-н, Муратбаева 14",2,65.0,11
883,883,3-комнатная квартира · 76.16 м² · 1/10 этаж,31500000,"Наурызбайский р-н, Алтын Орда 7/1а",3,76.16,1
884,884,3-комнатная квартира · 77.9 м² · 9/9 этаж,41000000,"Алатауский р-н, мкр Зердели, Мкр Зердели (Алгабас-6) 177 — Монкеби",3,77.9,9
885,885,2-комнатная квартира · 66.1 м² · 9/10 этаж,33700000,"Наурызбайский р-н, Жунисова 14/5 — Алатау-Толе би",2,66.1,9
886,886,3-комнатная квартира · 98 м² · 11/13 этаж,83000000,"Ауэзовский р-н, мкр Мамыр-7, Шаляпина 21",3,98.0,11
887,887,3-комнатная квартира · 80 м² · 3/9 этаж,46000000,"Алатауский р-н, мкр Аккент — Райымбек Ташкентская Яссауи",3,80.0,3
888,888,2-комнатная квартира · 52 м² · 10/10 этаж,28500000,"Турксибский р-н, Сейфуллина",2,52.0,10
889,889,2-комнатная квартира · 53.8 м² · 7/9 этаж,39900000,"Ауэзовский р-н, мкр Жетысу-3 1 — Абая Момышулы",2,53.8,7
890,890,2-комнатная квартира · 70 м² · 12/16 этаж,45950000,"Ауэзовский р-н, Навои 39/11 — Навои",2,70.0,12
891,891,4-комнатная квартира · 125 м² · 2/4 этаж,125000000,"Наурызбайский р-н, мкр Рахат, Аскарова — Садыкова",4,125.0,2
892,892,1-комнатная квартира · 36.07 м²,22363400,"Турксибский р-н, Тараз",1,36.07,0
893,893,1-комнатная квартира · 44.26 м²,57350000,"Медеуский р-н, мкр Коктобе, Сагадат Нурмагамбетова 138/2",1,44.26,0
894,894,2-комнатная квартира · 49.74 м²,26859600,"Жетысуский р-н, Райымбека 241",2,49.74,0
895,895,3-комнатная квартира · 63 м² · 3/5 этаж,31000000,"Алмалинский р-н, мкр Тастак-3, Есена Дуйсенова",3,63.0,3
896,896,2-комнатная квартира · 52 м² · 4/12 этаж,57120000,"Медеуский р-н, Сагадат Нурмагамбетов 71 — Выше Толе Би",2,52.0,4
897,897,3-комнатная квартира · 73.6 м² · 13/13 этаж,48900000,"Алмалинский р-н, Толе би 189/3",3,73.6,13
898,898,2-комнатная квартира · 57 м² · 4/6 этаж,30500000,"Турксибский р-н, мкр Жулдыз-2 10 — Дунентаева",2,57.0,4
899,899,4-комнатная квартира · 135 м² · 4/5 этаж,100000000,"Бостандыкский р-н, мкр Алмагуль, Байкадамова 10",4,135.0,4
900,900,1-комнатная квартира · 41.2 м² · 4/15 этаж,53500000,"Алмалинский р-н, Манаса",1,41.2,4
901,901,2-комнатная квартира · 64.2 м² · 6/7 этаж,33500000,"Алатауский р-н, мкр Ожет, Северное кольцо — Северное кольцо",2,64.2,6
902,902,2-комнатная квартира · 63.4 м² · 9/9 этаж,32000000,"Турксибский р-н, мкр Жас Канат",2,63.4,9
903,903,4-комнатная квартира · 240 м² · 6/9 этаж,180000000,"Бостандыкский р-н, Аль-Фараби",4,240.0,6
904,904,2-комнатная квартира · 65.82 м²,49365000,"Турксибский р-н, Кульджинский тр-т 80/1",2,65.82,0
905,905,2-комнатная квартира · 46 м² · 1/6 этаж,26500000,"Наурызбайский р-н, мкр Шугыла, Жунисова2/13к6",2,46.0,1
