Title,Price,Location,Rooms,Area,Floor,Price_per_m2,Segment,FloorCategory,AreaCategory
Отдельный дом · 6 комнат · 240 м² · 6 сот.,122000000.0,Орбулак 30 — Махамбет Отемысулы,6,240.0,1,508333.3333333333,элит,низкий,большая
Отдельный дом · 5 комнат · 240 м² · 10 сот.,120000000.0,"жилой массив Кирпичный, Сарбаз 9 — Казакойл",5,240.0,1,500000.0,комфорт,низкий,большая
Отдельный дом · 2 комнаты · 100 м² · 8 сот.,22000000.0,М.Исенова 38 — Возле гор парка,2,100.0,1,220000.0,комфорт,низкий,средняя
Отдельный дом · 4 комнаты · 172 м² · 6 сот.,155000000.0,Алатауская трасса 33,4,172.0,1,901162.7906976744,элит,низкий,большая
Отдельный дом · 5 комнат · 200 м² · 10 сот.,64000000.0,Западная — В районе самсунг,5,200.0,1,320000.0,комфорт,низкий,большая
Отдельный дом · 1 комната · 40 м² · 10 сот.,7000000.0,"Абайский р-н, мкр Акжар, Елтинжал 729 — Актас",1,40.0,1,175000.0,комфорт,низкий,малая
Отдельный дом · 5 комнат · 190 м² · 6 сот.,35000000.0,Миханова 84 — Сергей тюленина,5,190.0,1,184210.52631578947,комфорт,низкий,большая
Отдельный дом · 4 комнаты · 265.7 м² · 3 сот.,100000000.0,"мкр Школьник, Аманжолова 84",4,265.7,1,376364.3206624012,комфорт,низкий,большая
Отдельный дом · 8 комнат · 312 м² · 8 сот.,53000000.0,Есимхана — Возле бани Санжар,8,312.0,1,169871.79487179487,комфорт,низкий,большая
Отдельный дом · 10 комнат · 370 м² · 6 сот.,43000000.0,"Алихана Бокейханова р-н, Майкудук, РозаЛюксембург52Г",10,370.0,1,116216.21621621621,комфорт,низкий,большая
Отдельный дом · 6 комнат · 185 м² · 25 сот.,22000000.0,"Енбекшинский р-н, Жилой массив Тогус — Школа №120",6,185.0,1,118918.91891891892,комфорт,низкий,большая
Отдельный дом · 5 комнат · 200 м² · 6 сот.,36000000.0,"Алатауский р-н, мкр Карасу",5,200.0,1,180000.0,комфорт,низкий,большая
Отдельный дом · 3 комнаты · 40 м² · 3 сот.,23000000.0,"Алатауский р-н, мкр Коккайнар, ул. Акбастау 37",3,40.0,1,575000.0,элит,низкий,малая
Отдельный дом · 4 комнаты · 350 м² · 8 сот.,265000000.0,"Наурызбайский р-н, мкр Каргалы",4,350.0,1,757142.8571428572,элит,низкий,большая
Отдельный дом · 4 комнаты · 350 м² · 8 сот.,265000000.0,"Наурызбайский р-н, мкр Каргалы",4,350.0,1,757142.8571428572,элит,низкий,большая
Отдельный дом · 5 комнат · 453 м² · 16 сот.,288000000.0,"Бостандыкский р-н, мкр Нурлытау (Энергетик)",5,453.0,1,635761.5894039735,элит,низкий,большая
Отдельный дом · 6 комнат · 280 м² · 12 сот.,60000000.0,Аскабылова 8,6,280.0,1,214285.7142857143,комфорт,низкий,большая
Отдельный дом · 5 комнат · 113 м² · 5 сот.,35000000.0,Алтай 28/31 — Саумалга на против коше,5,113.0,1,309734.5132743363,комфорт,низкий,большая
2-комнатный дом · 158.72 м²,150784000.0,"Наурызбайский р-н, Талжанова 1А",0,158.72,1,950000.0,элит,низкий,большая
Отдельный дом · 5 комнат · 175 м² · 7 сот.,55000000.0,Байтерек 13 — Бурабай,5,175.0,1,314285.71428571426,комфорт,низкий,большая
4-комнатный дом · 195.7 м²,148732000.0,поселок Каменное Плато,0,195.7,1,760000.0,элит,низкий,большая
Отдельный дом · 3 комнаты · 140 м² · 11 сот.,28000000.0,"жилой массив Заречный-3, Илияс Жансугирова 101",3,140.0,1,200000.0,комфорт,низкий,большая
Часть дома · 3 комнаты · 60 м² · 3 сот.,7000000.0,"Старый город, Зинченко 135",3,60.0,1,116666.66666666667,комфорт,низкий,средняя
Отдельный дом · 5 комнат · 88 м² · 3 сот.,14000000.0,Посмакова — Центральная мечеть,5,88.0,1,159090.9090909091,комфорт,низкий,средняя
Отдельный дом · 6 комнат · 145 м² · 8 сот.,34000000.0,"Абайский р-н, мкр Катын копр, Бостан Алимбеков 30",6,145.0,1,234482.75862068965,комфорт,низкий,большая
Отдельный дом · 4 комнаты · 44 м² · 4.2 сот.,22000000.0,"Енбекшинский р-н, Куйбешева 83 — Чепаека Боевая Куйбешева",4,44.0,1,500000.0,комфорт,низкий,малая
Отдельный дом · 7 комнат · 230 м² · 12 сот.,69000000.0,"Туран р-н, Колхозная 21 — Акация 9 этажка",7,230.0,1,300000.0,комфорт,низкий,большая
Отдельный дом · 4 комнаты · 80 м² · 7 сот.,18500000.0,Микрорайон Нурай,4,80.0,1,231250.0,комфорт,низкий,средняя
Отдельный дом · 5 комнат · 225 м² · 6.5 сот.,115000000.0,"Турксибский р-н, мкр Маяк",5,225.0,1,511111.1111111111,элит,низкий,большая
Отдельный дом · 5 комнат · 187 м² · 10 сот.,45000000.0,Сугира Алиулы 46 — Аты жоқ магазинге жақын,5,187.0,1,240641.71122994652,комфорт,низкий,большая
Дача · 1 комната · 10.2 м² · 7.2 сот.,16000000.0,"Ауэзовский р-н, 5 линия",1,10.2,1,1568627.4509803923,элит,низкий,малая
Часть дома · 3 комнаты · 79.3 м² · 3 сот.,18000000.0,"р-н Байконур, Жолымбетская 4 — Центральный рынок",3,79.3,1,226986.1286254729,комфорт,низкий,средняя
Отдельный дом · 10 комнат · 450 м² · 12 сот.,160000000.0,"Аль-Фарабийский р-н, Шевченко 11 — Диваева",10,450.0,1,355555.55555555556,комфорт,низкий,большая
Часть дома · 3 комнаты · 60 м² · 1 сот.,30000000.0,"Ауэзовский р-н, мкр Достык — Жайдарман 17в",3,60.0,1,500000.0,комфорт,низкий,средняя
Отдельный дом · 5 комнат · 125.8 м² · 8 сот.,63000000.0,"Каратауский р-н, мкр Нуртас, Тайбекова 31 — Близко к ул. Байтерекова",5,125.8,1,500794.9125596185,элит,низкий,большая
Часть дома · 3 комнаты · 100 м² · 1000 сот.,3000000.0,Каукаев 177-2,3,100.0,1,30000.0,комфорт,низкий,средняя
Отдельный дом · 4 комнаты · 184 м² · 6 сот.,107000000.0,"Бостандыкский р-н, мкр Баганашыл, Восточная 5",4,184.0,1,581521.7391304348,элит,низкий,большая
Отдельный дом · 6 комнат · 256 м² · 6.4 сот.,75000000.0,Баталы 93 — Маг Жания,6,256.0,1,292968.75,комфорт,низкий,большая
Отдельный дом · 6 комнат · 288 м² · 12 сот.,145000000.0,"мкр Атырау, Ул.Алтынемел",6,288.0,1,503472.22222222225,элит,низкий,большая
Отдельный дом · 5 комнат · 200 м² · 7 сот.,195000000.0,"Ауэзовский р-н, мкр Таугуль-3 39Б",5,200.0,1,975000.0,элит,низкий,большая
Отдельный дом · 5 комнат · 200 м² · 3 сот.,110000000.0,"Медеуский р-н, Оразбаева 18",5,200.0,1,550000.0,элит,низкий,большая
Отдельный дом · 3 комнаты · 120 м² · 4 сот.,54000000.0,"Алатауский р-н, мкр Мадениет, Талдыбулак 24 — Талдыбулак 24",3,120.0,1,450000.0,комфорт,низкий,большая
Отдельный дом · 3 комнаты · 120 м² · 7 сот.,30000000.0,"Каратауский р-н, мкр Бозарык , Бозарык 1 136",3,120.0,1,250000.0,комфорт,низкий,большая
Отдельный дом · 5 комнат · 154 м² · 6 сот.,70000000.0,"Жетысуский р-н, мкр Айнабулак-3, Мещерского 65",5,154.0,1,454545.45454545453,комфорт,низкий,большая
Отдельный дом · 4 комнаты · 101 м² · 3 сот.,24000000.0,"Алихана Бокейханова р-н, Майкудук, Чапаева 92 — Мечеть Бала кажы",4,101.0,1,237623.76237623763,комфорт,низкий,большая
Отдельный дом · 7 комнат · 566.4 м² · 11 сот.,149800000.0,"Турксибский р-н, Айша биби 29",7,566.4,1,264477.4011299435,комфорт,низкий,большая
Отдельный дом · 5 комнат · 150 м² · 10 сот.,18000000.0,"Каратауский р-н, Жумабаева 23 — Микрорайн Тассай Находится напротив Шымунивер. и Агроколледж",5,150.0,1,120000.0,комфорт,низкий,большая
Отдельный дом · 6 комнат · 10.5 м² · 10.5 сот.,339000000.0,"Есильский р-н, Будапешт 32",6,10.5,1,32285714.285714287,элит,низкий,малая
Отдельный дом · 4 комнаты · 100 м² · 8.73 сот.,69000000.0,Толе Би 88,4,100.0,1,690000.0,элит,низкий,средняя
Часть дома · 5 комнат · 200 м² · 8 сот.,35000000.0,Наурыз — Әлжан Бұқарбайқызы атындағы қазақ орта мектебінің жанында,5,200.0,1,175000.0,комфорт,низкий,большая
Отдельный дом · 4 комнаты · 63 м² · 5 сот.,18000000.0,Гастело 70 — Малая,4,63.0,1,285714.28571428574,комфорт,низкий,средняя
Отдельный дом · 3 комнаты · 94 м² · 15 сот.,10000000.0,Тополиная,3,94.0,1,106382.97872340426,комфорт,низкий,средняя
Отдельный дом · 3 комнаты · 48.6 м² · 14 сот.,12000000.0,Инициативная 24,3,48.6,1,246913.58024691357,комфорт,низкий,малая
Часть дома · 5 комнат · 250 м² · 10 сот.,18500000.0,"5 1183 — Мангыстау 5, 1183",5,250.0,1,74000.0,комфорт,низкий,большая
Отдельный дом · 3 комнаты · 72 м² · 28 сот.,16000000.0,Комсомольская 2 — Подстанция,3,72.0,1,222222.22222222222,комфорт,низкий,средняя
Отдельный дом · 6 комнат · 168 м² · 12 сот.,45000000.0,"Туймебая, ПКСТ Бодрость д.1.",6,168.0,1,267857.14285714284,комфорт,низкий,большая
Отдельный дом · 7 комнат · 192 м² · 10 сот.,170000000.0,"Алматы р-н, Құндызды 14 — Ул.Сатпаева уг.ул.Обаған",7,192.0,1,885416.6666666666,элит,низкий,большая
Отдельный дом · 3 комнаты · 130 м² · 8 сот.,30000000.0,Сухамбаева 115,3,130.0,1,230769.23076923078,комфорт,низкий,большая
Отдельный дом · 3 комнаты · 80 м² · 4 сот.,21500000.0,Старый аэропорт 100,3,80.0,1,268750.0,комфорт,низкий,средняя
Отдельный дом · 5 комнат · 126 м² · 8 сот.,65000000.0,"Каратауский р-н, мкр Нуртас Тайбекова 31 — Ближе к ул Байтерекова",5,126.0,1,515873.01587301586,элит,низкий,большая
