Unnamed: 0.1,Unnamed: 0,Title,Price,Location,Rooms,Area,Floor,Price_per_m2,Segment,FloorCategory,AreaCategory
145,145,Прибыльный компьютерный клуб! Готовый бизнес под ключ! · 300 м²,120000000.0,"Алмалинский р-н, Айтеке би 63 92",1,300.0,1,400000.0,комфорт,низкий,большая
146,146,"Продаётся ресторан ""Жанар"", торг приветствуется ! · 2000 м²",400000000.0,Сейфуллина 54,1,2000.0,1,200000.0,комфорт,низкий,большая
147,147,Копи-центр · 4 м²,900000.0,Абая 159,1,4.0,1,225000.0,комфорт,низкий,малая
148,148,Общежитие гостиничного бизнеса · 755 м²,180000000.0,Промзона 155Н,1,755.0,1,238410.59602649006,комфорт,низкий,большая
149,149,Бизнес · 54 м²,20000000.0,Абулхаир хана 42,1,54.0,1,370370.3703703704,комфорт,низкий,средняя
150,150,Цех · 130 м²,28000000.0,Сатпаева 5Г,1,130.0,1,215384.61538461538,комфорт,низкий,большая
151,151,Компьютерный Клуб · 200 м²,60000000.0,"Аль-Фарабийский р-н, Пазылбекова 4",1,200.0,1,300000.0,комфорт,низкий,большая
152,152,Магазин · 100 м²,80000000.0,Айтеке би 26а,1,100.0,1,800000.0,элит,низкий,средняя
153,153,Радиостанция · 50 м²,200000000.0,Абая 6А,1,50.0,1,4000000.0,элит,низкий,малая
154,154,Бизнес · 1050 м²,350000000.0,"Жетысуский р-н, Грибоедова 81",1,1050.0,1,333333.3333333333,комфорт,низкий,большая
155,155,Действующий БИЗНЕС · 380 м²,80000000.0,"Алмалинский р-н, Толе Би 63",1,380.0,1,210526.31578947368,комфорт,низкий,большая
156,156,Крестьянское Хозяйство · 100000 м²,55000000.0,Хобда 24,1,100000.0,1,550.0,комфорт,низкий,большая
157,157,Готовый бизнес · 200 м²,40200000.0,Сатпаева 17,1,200.0,1,201000.0,комфорт,низкий,большая
158,158,Раскрученное караоке/бар/ресторан в центре Левого берега ! · 345 м²,30000000.0,"Есильский р-н, Достык 18",1,345.0,1,86956.52173913043,комфорт,низкий,большая
159,159,Торговая фирма по продаже продуктов питания на две области СКО и Акмол · 500 м²,300000000.0,"Алматы р-н, С301 10",1,500.0,1,600000.0,элит,низкий,большая
160,160,Готовый бизнес · 63 м²,5000000.0,"Наурызбайский р-н, мкр Шугыла 340/35 к15",1,63.0,1,79365.07936507936,комфорт,низкий,средняя
161,161,Зона отдыха · 1000 м²,230000000.0,Мустафина 10,1,1000.0,1,230000.0,комфорт,низкий,большая
162,162,Кафе в Парке 28 Панфиловцев · 150 м²,30000000.0,"Медеуский р-н, Казбек би 43",1,150.0,1,200000.0,комфорт,низкий,большая
163,163,Магазин · 50 м²,4990000.0,Академика Сатпаева 306,1,50.0,1,99800.0,комфорт,низкий,малая
164,164,Образовательный центр DOMKURSOV · 108 м²,10000000.0,"Ауэзовский р-н, Рыскулбекова 39а",1,108.0,1,92592.5925925926,комфорт,низкий,большая
165,165,Действующий бизнес - Концептуальный Бар / Караоке / Мафия · 250 м²,30000000.0,"Есильский р-н, мкр Шубар, Кабанбай батыра 10",1,250.0,1,120000.0,комфорт,низкий,большая
166,166,"Пластиковый цех, с офисом, комната отдыха для персонал · 300 м²",83000000.0,"мкр Томарлы, Кенже бектемиров 2",1,300.0,1,276666.6666666667,комфорт,низкий,большая
167,167,Действующий бизнес: Химчистка · 152.6 м²,172558367.0,"Бостандыкский р-н, Пр. Аль-Фараби 99",1,152.6,1,1130788.7745740497,элит,низкий,большая
168,168,Большой PS club со своей кухней · 220 м²,20000000.0,"Турксибский р-н, Акансеры 20/5",1,220.0,1,90909.09090909091,комфорт,низкий,большая
169,169,Действующий автокемпинг с хорошей клиентской базой · 640 м²,160000000.0,Трасса Караганда-Балхаш Акчатау,1,640.0,1,250000.0,комфорт,низкий,большая
170,170,Готовый бизнес · 55 м²,10500000.0,Туран 44/2,1,55.0,1,190909.0909090909,комфорт,низкий,средняя
171,171,Эко ферма · 500 м²,62000000.0,Трасса трасса,1,500.0,1,124000.0,комфорт,низкий,большая
172,172,Готовый бизнес косметология · 38 м²,12000000.0,"Ауэзовский р-н, Сатпаева 32",1,38.0,1,315789.4736842105,комфорт,низкий,малая
173,173,Павильон под общепит с полным оборудованием · 20 м²,7000000.0,Астана 253,1,20.0,1,350000.0,комфорт,низкий,малая
174,174,Готовый бизнес Хостел · 700 м²,260000000.0,Шугыла 43,1,700.0,1,371428.5714285714,комфорт,низкий,большая
175,175,Готовый бизнес Продуктовый бутик на Верхнем рынке · 115 м²,24000000.0,"Аль-Фарабийский р-н, Толе би 9",1,115.0,1,208695.65217391305,комфорт,низкий,большая
176,176,Бизнес по производству мебели · 300 м²,9800000.0,Достык 55,1,300.0,1,32666.666666666668,комфорт,низкий,большая
177,177,Форелевое хозяйство. · 4280 м²,45000000.0,Абая 2,1,4280.0,1,10514.018691588784,комфорт,низкий,большая
178,178,Действующий ресторан · 300 м²,65000000.0,"Бостандыкский р-н, мкр Алмагуль, Розыбакиева 320",1,300.0,1,216666.66666666666,комфорт,низкий,большая
179,179,Самый люксовый спа в Астане · 485 м²,890000000.0,"Есильский р-н, Достык 1/2",1,485.0,1,1835051.5463917525,элит,низкий,большая
180,180,Действующий продуктовый магазин · 99 м²,8500000.0,"Алматы р-н, Байтурсынова 4/1",1,99.0,1,85858.58585858585,комфорт,низкий,средняя
181,181,Прибыльный магазин женской одежды · 50 м²,10000000.0,"Есильский р-н, Мангилик ел 17",1,50.0,1,200000.0,комфорт,низкий,малая
182,182,Продуктовый магазин · 70 м²,13500000.0,"Сарайшык р-н, Нажмединова 15",1,70.0,1,192857.14285714287,комфорт,низкий,средняя
183,183,Действующий бизнес · 50 м²,20000000.0,"Медеуский р-н, Абая 23",1,50.0,1,400000.0,комфорт,низкий,малая
184,184,Компьютерный клуб · 160 м²,60000000.0,"Ауэзовский р-н, Мамыр 1, 26/1 блок 4 26/1",1,160.0,1,375000.0,комфорт,низкий,большая
185,185,АГЗС+Автомойка (Мой сам) · 3060 м²,150000000.0,"Қызылтөбе-2, Батыр 17",1,3060.0,1,49019.60784313725,комфорт,низкий,большая
186,186,Мебельный бизнес цех с нужными оборудованиями для бизнеса · 400 м²,15000000.0,"р-н Байконур, Жанажол 14",1,400.0,1,37500.0,комфорт,низкий,большая
187,187,Пивной магазин · 73.1 м²,4000000.0,Торайгырова 91,1,73.1,1,54719.562243502056,комфорт,низкий,средняя
188,188,"ТОО ""АПТЕКА на Роще"" · 35 м²",4000000.0,Джангильдина 117,1,35.0,1,114285.71428571429,комфорт,низкий,малая
189,189,"ДОЛЯ в медицинском центре ""Дом Здоровья"" · 1234 м²",210000000.0,"Сарыарка р-н, проспект Республики 55",1,1234.0,1,170178.28200972447,комфорт,низкий,большая
190,190,Зона отдыха · 20000 м²,51000000.0,"Каратауский р-н, мкр Бозарык  407",1,20000.0,1,2550.0,комфорт,низкий,большая
191,191,Кофеня с кухней · 66 м²,15500000.0,"Бостандыкский р-н, проспект Сейфулина 609",1,66.0,1,234848.48484848486,комфорт,низкий,средняя
192,192,Готовый бизнес салон красоты · 72 м²,7000000.0,"Нура р-н, Проспект Аль Фараби 21/1",1,72.0,1,97222.22222222222,комфорт,низкий,средняя
193,193,"Бизнес гостиницу, спа, сауну, массажный салон · 1000 м²",80000000.0,"Бостандыкский р-н, Касымова 32",1,1000.0,1,80000.0,комфорт,низкий,большая
194,194,Готовый бизнес в центре города wildberries · 120 м²,3000000.0,М.Жусупа 46,1,120.0,1,25000.0,комфорт,низкий,большая
